"year","month","day","hour","pm2.5","cbwd","PC1","PC2","PC3","PC4"
2010,8,6,5,14,"NW",0.110898931732061,0.0503438068648229,0.5692723572989,-2.35141736868529
2010,8,6,6,13,"NW",0.229227941261311,0.0515078733067973,0.580180758809677,-2.44523182302582
2010,8,6,7,25,"NW",0.257593035645603,0.0646358372901358,0.600906106390942,-2.55430368555021
2010,8,6,8,21,"NW",0.336780112250178,0.0703175305766583,0.614336260615757,-2.64703029596906
2010,8,6,9,23,"NW",0.412243668571045,0.0756673845343085,0.632732975707807,-2.7562466906559
2010,8,6,10,16,"NE",1.11624686733444,0.145038504094653,-0.236925465252242,0.0924839398490514
2010,8,6,11,12,"NE",1.11015093423564,0.151813462358097,-0.21895530086712,0.0182123972361224
2010,8,6,12,10,"SE",1.22720821404145,0.156900572689814,-0.245231925519417,0.0589032081453009
2010,8,6,13,11,"SE",1.25325507001331,0.151215915396535,-0.230287009116104,-0.000176798426772672
2010,8,6,14,18,"SE",1.34039867562978,0.153637125501917,-0.216663734666465,-0.0919600970863721
2010,8,6,15,18,"SE",1.32730359867697,0.152470095053186,-0.199197065549114,-0.14995225973676
2010,8,6,16,16,"SE",1.38091147044761,0.159908555262318,-0.190529781713632,-0.215820398835211
2010,8,6,17,20,"SE",1.39856623779028,0.13883954380389,-0.184069599174056,-0.217514329842739
2010,8,6,18,19,"SE",1.43256962277404,0.12989440332947,-0.16893156254592,-0.275651024655571
2010,8,6,19,18,"SE",1.27870098555209,0.1222143937182,-0.153080984642785,-0.257657511773058
2010,8,6,20,27,"SE",1.29774869766994,0.108587747712746,-0.138639563507243,-0.300458138382591
2010,8,6,21,46,"SE",1.14527300522316,0.108350103554449,-0.114807747008142,-0.323571321102082
2010,8,6,22,38,"SE",1.13078498349517,0.0997407076527442,-0.105322316486757,-0.340456788150466
2010,8,6,23,48,"SE",1.1232961056212,0.0990733004632143,-0.0953333906976014,-0.373621635161391
2010,8,7,0,62,"SE",1.06966615096853,0.0949815314060575,-0.0833262074621779,-0.389419258288089
2010,8,7,1,65,"cv",1.20254143659835,0.106823348355482,-0.260559885151334,0.199025178062175
2010,8,7,2,78,"cv",1.25291552210523,0.106655387713097,-0.257418461505544,0.166111481669188
2010,8,7,3,85,"cv",1.25714853083343,0.103063065203084,-0.252258780413487,0.150565009160428
2010,8,7,4,76,"cv",1.29956608732841,0.106155587741839,-0.249310476992521,0.1167080010082
2010,8,7,5,79,"cv",1.24970149026601,0.102399386545339,-0.242325658679019,0.117585440624424
2010,8,7,6,92,"SE",1.30373750432552,0.0992091170162809,-0.264713654861993,0.182456733774746
2010,8,7,7,105,"cv",1.34987858110421,0.102633478883908,-0.266731912308261,0.165089509890519
2010,8,7,8,90,"SE",1.39225430029264,0.105722272890877,-0.263727804832606,0.13104722326337
2010,8,7,9,108,"SE",1.43090649919736,0.108479227568974,-0.255757136489718,0.0805151523682186
2010,8,7,10,105,"SE",1.64808124652072,0.105789169112088,-0.256673368242618,-0.00598374237951479
2010,8,7,11,106,"SE",1.6811272463466,0.108046500530984,-0.241224956571535,-0.0813431289141293
2010,8,7,12,106,"SE",1.72212977518438,0.10704334876874,-0.225583424675628,-0.155759203689502
2010,8,7,13,107,"SE",1.80554986051715,0.10913271954525,-0.206993589358755,-0.264032286617103
2010,8,7,14,119,"SE",1.88896994584991,0.11122209032176,-0.188403754041882,-0.372305369544705
2010,8,7,15,108,"SE",1.91924981054997,0.101945110518468,-0.168299156546512,-0.446931848625538
2010,8,7,16,101,"SE",1.85952392279851,0.104628299724755,-0.138321808925967,-0.537001014365166
2010,8,7,17,91,"SE",1.80775456405895,0.104051005749902,-0.108151341080598,-0.626126868345552
2010,8,7,18,38,"SE",1.71265210097308,0.111587389661395,-0.0806746056679368,-0.698433127420571
2010,8,7,19,39,"SE",1.51731095531792,0.115535533018774,-0.0493544755875638,-0.736948250486378
2010,8,7,20,42,"SE",1.45807480158641,0.110944140702416,-0.0298695490239454,-0.77757318925254
2010,8,7,21,39,"SE",1.48975923434379,-0.287380832735486,0.547719217174311,-0.663959423188876
2010,8,7,22,38,"NE",1.73188044619749,-0.678239519418791,0.845586706506696,0.39456635852786
2010,8,7,23,38,"cv",1.7995721577855,-1.07397644005807,1.40659853930502,0.551779530797854
2010,8,8,0,45,"NW",1.94317532240778,-1.47164181679412,1.97557047019315,0.649035256879551
2010,8,8,1,40,"cv",1.9740975138862,-1.86996790818117,2.52610045218763,0.865118031416158
2010,8,8,2,44,"NW",2.07060221657189,-2.25985517489154,3.09740101556498,0.962518289660299
2010,8,8,3,44,"cv",2.19564740309628,-2.65116848714479,3.64143910426064,1.15201886932499
2010,8,8,4,55,"cv",1.77377760477981,0.0958347357332984,-0.279325322886622,0.0416400614817195
2010,8,8,5,62,"cv",1.7700540844961,0.095502896404426,-0.274358762019388,0.0251502772137177
2010,8,8,6,63,"cv",1.76817140570097,0.0953351124740972,-0.271847579558427,0.0168127458422562
2010,8,8,7,56,"NW",1.76628872690583,0.0951673285437685,-0.269336397097466,0.00847521447079467
2010,8,8,8,68,"NW",1.8417522832267,0.100517182501419,-0.250939682005417,-0.100741180216048
2010,8,8,9,57,"NW",1.82865720627389,0.0993501520526876,-0.233473012888066,-0.158733342866436
2010,8,8,10,71,"NW",2.01368916452659,0.109119709152525,-0.231363996659157,-0.260423773655025
2010,8,8,11,66,"cv",2.10660435003769,0.116712569555875,-0.295771187246632,-0.0706496625771625
2010,8,8,12,75,"SE",2.14337387014728,0.119301740303643,-0.285289336442783,-0.129519264843775
2010,8,8,13,81,"SE",2.28226475162129,0.125646935535854,-0.281162062767607,-0.213842471748138
2010,8,8,14,98,"SE",2.36005888345069,0.123886263369403,-0.275713147138757,-0.265462386564975
2010,8,8,15,114,"SE",2.39871108235541,0.1266432180475,-0.267742478795868,-0.315994457460126
2010,8,8,16,119,"SE",2.4844617431967,0.121622062699908,-0.262100442942195,-0.366671060517721
2010,8,8,17,125,"SE",2.3753609924028,0.113274469187051,-0.235630698065075,-0.406418559667658
2010,8,8,18,115,"SE",2.35526677159597,0.104165450026145,-0.218667524215495,-0.448131342355505
2010,8,8,19,124,"SE",2.24988954108577,0.0961496958421601,-0.197164340205609,-0.47138905723744
2010,8,8,20,141,"SE",2.13655578156367,0.0913944248393153,-0.175854276420547,-0.495590083878617
2010,8,8,21,157,"SE",2.0749692978991,0.0905631389632986,-0.164040213409947,-0.512331018764557
2010,8,8,22,187,"SE",2.10101615387097,0.0848784816700193,-0.149095297006635,-0.57141102533663
2010,8,8,23,221,"cv",2.12379146624243,0.0995714484681169,-0.299493050721036,-0.0401220583330074
2010,8,9,0,221,"NE",2.11302696479815,0.0912938918952844,-0.294974181066885,-0.0405177411133895
2010,8,9,1,221,"cv",2.07765038946374,0.0961470866004901,-0.297474793274769,-0.022754834448781
2010,8,9,2,218,"NE",2.2156159773005,0.0911220260090568,-0.291146712181578,-0.0981928810028226
2010,8,9,3,231,"cv",2.13970452426623,0.0930504821058368,-0.299106810271389,-0.0382354348145245
2010,8,9,4,231,"NW",2.17647404437582,0.095639652853605,-0.28862495946754,-0.0971050370811372
2010,8,9,5,231,"SE",2.19003677246656,0.0928787929316661,-0.295909582570911,-0.0713344096824324
2010,8,9,6,208,"cv",2.13970452426623,0.0930504821058368,-0.299106810271389,-0.0382354348145245
2010,8,9,7,211,"cv",2.1671664078953,0.0914614991135563,-0.296855122343017,-0.056756374763453
2010,8,9,8,255,"SE",2.16712457058874,0.0914577705817712,-0.296799318288329,-0.0569416532383744
2010,8,9,9,258,"SE",2.16663483656879,0.0987323521044163,-0.286306897231402,-0.10638588021184
2010,8,9,10,246,"SE",2.24442896839819,0.0969716799379651,-0.280857981602552,-0.158005795028677
2010,8,9,11,239,"cv",2.29759127191292,0.104991339365792,-0.303047210851955,-0.109986636650295
2010,8,9,12,207,"SE",2.25844933898825,0.10950896621034,-0.300525458137917,-0.10889879272861
2010,8,9,13,224,"SE",2.39734022046226,0.115854161442551,-0.29639818446274,-0.193221999632972
2010,8,9,14,245,"SE",2.43834274930004,0.114851009680306,-0.280756652566834,-0.267638074408345
2010,8,9,15,221,"SE",2.43085387142607,0.114183602490776,-0.270767726777678,-0.30080292141927
2010,8,9,16,208,"SE",2.41775879447325,0.113016572042045,-0.253301057660327,-0.358795084069658
2010,8,9,17,209,"SE",2.40466371752044,0.111849541593314,-0.235834388542976,-0.416787246720046
2010,8,9,18,224,"SE",2.34542756378893,0.107258149276956,-0.216349461979358,-0.457412185486208
2010,8,9,19,270,"SE",2.28619141005743,0.102666756960598,-0.196864535415739,-0.49803712425237
2010,8,9,20,271,"cv",2.30931315851509,0.102066424045309,-0.307876455549054,-0.0923682621481306
2010,8,9,21,297,"SE",2.20530911835554,0.0981426156305381,-0.29901069595942,-0.0752521888818423
2010,8,9,22,275,"cv",2.10883579337652,0.094889942937082,-0.300189666213631,-0.0247859901297079
2010,8,9,23,295,"SE",2.15121151256494,0.0979787369440513,-0.297185558737976,-0.0588282767568573
2010,8,10,0,336,"SE",2.14048884842722,0.0897049089030039,-0.292722493138513,-0.059038681062318
2010,8,10,1,360,"NE",2.10507043578625,0.0945543750764245,-0.295167301291709,-0.0414610528726309
2010,8,10,2,263,"cv",2.14797772630119,0.0903723160925338,-0.302711418927669,-0.0258738340513933
2010,8,10,3,271,"NE",2.05892935900756,0.0911300132087976,-0.293149043845441,-0.0240938289884045
2010,8,10,4,284,"NW",1.889756284376,0.100758908615614,-0.276087784928863,-0.0282903889785851
2010,8,10,5,145,"NW",1.764841607728,0.113644381959729,-0.258533600997592,-0.0581917042244537
2010,8,10,6,123,"NW",1.57322398235654,0.11792436464598,-0.232180031784453,-0.0802170430222596
2010,8,10,7,65,"NW",1.56340452897404,0.124367483580552,-0.209243306532098,-0.17097836990319
2010,8,10,8,32,"NW",1.49572211221068,0.130311155967979,-0.179459079136376,-0.261990847402059
2010,8,10,9,34,"NW",1.48590265882818,0.13675427490255,-0.156522353884021,-0.35275217428299
2010,8,10,10,45,"NE",1.66422206909439,0.154619279671696,-0.25467334219891,-0.0880345613633387
2010,8,10,11,17,"SE",1.804975874939,0.157781839150475,-0.273675914000913,-0.0825397531460121
2010,8,10,12,40,"cv",1.93316617515731,0.152506515189663,-0.285760041797179,-0.0854076021306863
2010,8,10,13,60,"SE",2.1265034269656,0.137025178559238,-0.285365201849484,-0.148628580084041
2010,8,10,14,83,"SE",2.29193089843143,0.130411134975525,-0.276785432827921,-0.242587566587011
2010,8,10,15,110,"SE",2.28444202055745,0.129743727785995,-0.266796507038765,-0.275752413597936
2010,8,10,16,121,"SE",2.27930347261654,0.125316214156124,-0.249136717696591,-0.332801264489082
2010,8,10,17,155,"SE",2.20557929715704,0.112115425938061,-0.220166360611587,-0.390311670303628
2010,8,10,18,168,"SE",2.14634314342554,0.107524033621703,-0.200681434047969,-0.43093660906979
2010,8,10,19,154,"SE",2.03724239263163,0.0991764401088455,-0.174211689170849,-0.470684108219727
2010,8,10,20,160,"SE",1.97004970988823,0.0978455309736276,-0.154919882832054,-0.51225235874513
2010,8,10,21,175,"SE",1.95556168816024,0.0892361350719226,-0.145434452310669,-0.529137825793514
2010,8,10,22,172,"SE",1.98721474321094,0.0840511010378446,-0.137967279235552,-0.563390516726124
2010,8,10,23,183,"SE",1.97972586533697,0.0833836938483146,-0.127978353446396,-0.596555363737049
2010,8,11,0,182,"cv",2.00859711080723,0.0913017023829683,-0.296346271545919,0.00900514587950344
2010,8,11,1,194,"SE",2.05892935900756,0.0911300132087976,-0.293149043845441,-0.0240938289884045
2010,8,11,2,132,"SE",2.05144048113358,0.0904626060192677,-0.283160118056285,-0.0572586759993294
2010,8,11,3,141,"SE",1.99781052648092,0.0863708369621109,-0.271152934820862,-0.0730562991260278
2010,8,11,4,122,"SE",2.04441925439754,0.0858673084590678,-0.26298914625315,-0.122645058261938
2010,8,11,5,101,"SE",1.99778844359889,0.089717528114086,-0.250478467749956,-0.154722061351177
2010,8,11,6,100,"SE",1.99029956572492,0.0890501209245561,-0.2404895419608,-0.187886908362102
2010,8,11,7,92,"SE",1.97485415883905,0.0916431969161662,-0.230693736396467,-0.221995067132268
2010,8,11,8,94,"SE",2.00650721388975,0.0864581628820881,-0.22322656332135,-0.256247758064878
2010,8,11,9,120,"SE",2.09365081950622,0.0888793729874707,-0.209603288871711,-0.348031056724478
2010,8,11,10,166,"SE",2.08619331933893,-0.304927973605884,0.370507230040584,-0.233329446739128
2010,8,11,11,223,"SE",2.0674606656006,0.0865453120900085,-0.174669950637009,-0.464015382025254
2010,8,11,12,181,"SE",2.11037725094019,-0.307429995145732,0.408581991921075,-0.382227468432891
2010,8,11,13,128,"SE",2.15329383627978,-0.701405302381472,0.99183393447916,-0.300439554840527
2010,8,11,14,117,"SE",1.97786294096636,0.0865663296017461,-0.104848507969217,-0.686373378858738
2010,8,11,15,97,"SE",2.12474172915895,-0.303488897751008,0.469593479053922,-0.621886817007584
2010,8,11,16,96,"SE",2.00904601642164,0.0920062967740733,-0.0662702508209546,-0.851550780515042
2010,8,11,17,79,"SE",1.94608634240643,0.0870830651288429,-0.0418187633901023,-0.908665503549205
2010,8,11,18,61,"SE",1.98900292774602,-0.306892242106897,0.541433179167983,-0.826877589956842
2010,8,11,19,66,"SE",1.8700315914384,0.0809928030348814,9.93931581007995e-05,-1.02377238923376
2010,8,11,20,69,"SE",1.81779458156092,0.0843433994306985,0.02008781498949,-1.08067670796246
2010,8,11,21,76,"cv",2.04969877181472,0.105010651115416,-0.289234060146214,-0.0536781214733181
2010,8,11,22,81,"SE",2.00355769503602,0.101586289247789,-0.287215802699946,-0.0363108975890917
2010,8,11,23,70,"SE",1.94992774038336,0.0974945201906321,-0.275208619464523,-0.0521085207157902
2010,8,12,0,83,"SE",1.89629778573069,0.0934027511334753,-0.263201436229099,-0.0679061438424886
2010,8,12,1,81,"cv",1.96913850485949,0.0952370120596794,-0.290026789950777,-0.00132529920270077
2010,8,12,2,74,"cv",1.92111474928567,0.0916448662617238,-0.285497350043548,0.00770439331006421
2010,8,12,3,70,"NE",1.88385549515612,0.0963302770366008,-0.285486779790471,0.0171297686032111
2010,8,12,4,74,"cv",1.92483826956938,0.0919767055905963,-0.290463910910782,0.0241941775780659
2010,8,12,5,94,"SE",1.9229974280808,0.0918126501920526,-0.288008532504509,0.0160419246815257
2010,8,12,6,111,"NW",1.97332967628113,0.0916409610178819,-0.284811304804031,-0.0170570501863823
2010,8,12,7,115,"cv",2.06421888506334,0.0910473193001618,-0.296829058292532,-0.0106848023528309
2010,8,12,8,117,"NE",2.19003677246656,0.0928787929316661,-0.295909582570911,-0.0713344096824324
2010,8,12,9,110,"cv",2.29308342746823,0.108005073239752,-0.304464967117597,-0.105673174670503
2010,8,12,10,96,"NW",2.29631721373198,0.11561149409127,-0.298939106927904,-0.138627617375967
2010,8,12,11,93,"cv",2.43946318681621,0.115017675661493,-0.310326619231576,-0.156831534563941
2010,8,12,12,113,"cv",2.56716375301457,0.117016933223326,-0.311918325970916,-0.209143610522081
2010,8,12,13,111,"SE",2.62026213634072,0.128379555271343,-0.313377284094725,-0.24297549284377
2010,8,12,14,115,"cv",2.67435974213131,0.12854343395783,-0.315202421316169,-0.259399404968755
2010,8,12,15,105,"SE",2.72845734792191,0.128707312644316,-0.317027558537613,-0.275823317093739
2010,8,12,16,94,"SE",2.80487828940066,0.122854694708651,-0.29894121848851,-0.3678170200588
2010,8,12,17,99,"SE",2.70277668246077,0.122449089907969,-0.27196797834362,-0.423843899171278
2010,8,12,18,71,"SE",2.67895894137023,0.113008231418191,-0.250038243626806,-0.482046466127126
2010,8,12,19,53,"SE",2.55862603799411,0.100310971703171,-0.229231675109514,-0.489968112805762
2010,8,12,20,47,"SE",2.40475740077216,0.0926309620919005,-0.213381097206379,-0.471974599923249
2010,8,12,21,83,"SE",2.34317091710759,0.0917996762158838,-0.201567034195779,-0.488715534809189
2010,8,12,22,96,"cv",2.41050922624226,0.0944521927061079,-0.312030225259712,-0.108936706435559
2010,8,12,23,111,"SE",2.45523527536375,0.093780880272736,-0.301355254231039,-0.166862996942931
2010,8,13,0,100,"SE",2.44214019841093,0.0926138498240049,-0.283888585113689,-0.224855159593319
2010,8,13,1,84,"SE",2.43465132053696,0.091946442634475,-0.273899659324533,-0.258020006604244
2010,8,13,2,88,"SE",2.43511897167489,0.088018552263805,-0.263717613310553,-0.290241541855927
2010,8,13,3,79,"SE",2.42763009380092,0.087351145074275,-0.253728687521397,-0.323406388866852
2010,8,13,4,75,"SE",2.42014121592694,0.0866837378847451,-0.243739761732241,-0.356571235877777
2010,8,13,5,88,"SE",2.41265233805297,0.0860163306952152,-0.233750835943086,-0.389736082888701
2010,8,13,6,87,"SE",2.35483121197867,0.085520612679856,-0.226959137854408,-0.389801955031718
2010,8,13,7,96,"NE",2.41846575525416,0.0911917095249678,-0.311837105034889,-0.107993394676318
2010,8,13,8,96,"SE",2.36436814946357,0.091027830838481,-0.310011967813445,-0.091569482551333
2010,8,13,9,132,"cv",2.47024440881837,-0.298024244752029,0.248788487313788,0.0473331540751937
2010,8,13,10,141,"cv",2.49206871566192,0.0930270884003142,-0.311603674552784,-0.143881558509473
2010,8,13,11,174,"SE",2.49202687835536,0.0930233598685291,-0.311547870498096,-0.144066836984394
2010,8,13,12,167,"SE",2.48453800048139,0.0923559526789991,-0.30155894470894,-0.177231683995319
2010,8,13,13,184,"cv",2.54193331272432,0.0967832895968134,-0.318588492866286,-0.144758998125698
2010,8,13,14,194,"SE",2.58665936184581,0.0961119771634416,-0.307913521837613,-0.202685288633069
2010,8,13,15,190,"SE",2.61598184138798,0.0980374692534649,-0.287498549299296,-0.294534459435685
2010,8,13,16,146,"SE",2.59916324415146,0.0965385994758614,-0.265065319314711,-0.369016406354075
2010,8,13,17,183,"SE",2.59963089528939,0.0926107091051914,-0.254883273300732,-0.401237941605758
2010,8,13,18,157,"SE",2.58653581833658,0.0914436786564603,-0.237416604183381,-0.459230104256146
2010,8,13,19,144,"SE",2.58703484718118,-0.305624151118034,0.342887034953737,-0.343585182511555
2010,8,13,20,104.04572982326,"cv",2.49437720828842,0.0892632534281878,-0.303877006945078,-0.167950840864616
2010,8,13,21,104.04572982326,"SE",2.49998340736726,0.089762876687389,-0.311354750273273,-0.143123525225153
2010,8,13,22,104.04572982326,"NE",2.49998340736726,0.089762876687389,-0.311354750273273,-0.143123525225153
2010,8,13,23,104.04572982326,"SE",2.50233373730032,0.0860027702470478,-0.303683886720254,-0.167007529105375
2010,8,14,0,104.04572982326,"SE",2.50419433321343,0.0895172453293516,-0.285520602110309,-0.240335759959062
2010,8,14,1,104.04572982326,"SE",2.49670545533946,0.0888498381398217,-0.275531676321153,-0.273500606969987
2010,8,14,2,104.04572982326,"NE",2.47675453246639,0.0877595371696571,-0.308446757109587,-0.140149057784984
2010,8,14,3,104.04572982326,"SE",2.47675453246639,0.0877595371696571,-0.308446757109587,-0.140149057784984
2010,8,14,4,104.04572982326,"cv",2.44321879862055,0.0927767872734064,-0.313402747723743,-0.114233898223836
2010,8,14,5,104.04572982326,"NE",2.44933448614388,0.0893522486937227,-0.310754249092647,-0.121442839361135
2010,8,14,6,104.04572982326,"NW",2.30618851305965,0.0899460671234997,-0.299366736788975,-0.103238922173161
2010,8,14,7,104.04572982326,"cv",2.44137795713198,0.0926127318748627,-0.31094736931747,-0.122386151120376
2010,8,14,8,104.04572982326,"cv",2.52293744655164,0.091187627569069,-0.310520818610542,-0.157331003194289
2010,8,14,9,104.04572982326,"cv",2.61849522367934,0.105646500687625,-0.309087277368073,-0.224834615193285
2010,8,14,10,104.04572982326,"NW",2.51874939559049,0.135411469442707,-0.305425785502962,-0.23782533756023
2010,8,14,11,104.04572982326,"NW",2.39850328728798,0.163349457623098,-0.274420306840721,-0.341602512638646
2010,8,14,12,104.04572982326,"NW",1.90167230755289,0.229779810437289,-0.188296897978393,-0.543235886351207
2010,8,14,13,104.04572982326,"NW",1.94813773753575,0.221257563743505,-0.130254854772667,-0.767888977359967
2010,8,14,14,104.04572982326,"NW",1.98664663850671,0.21599580023086,-0.0724059317917653,-0.993485380127968
2010,8,14,15,104.04572982326,"NW",2.02752795229276,0.203627239125899,-0.0275606123287508,-1.16130002455104
2010,8,14,16,104.04572982326,"NW",1.89547083385698,0.200552005567097,0.0393683309727633,-1.34998629170722
2010,8,14,17,104.04572982326,"NW",1.9176729544934,0.183170099602229,0.0884835958104173,-1.51895465219499
2010,8,14,18,104.04572982326,"NW",1.76230991186907,0.160032734879028,0.146175385700912,-1.63473349710841
2010,8,14,19,104.04572982326,"NW",1.58925026459551,0.157960653082471,0.19746279710652,-1.74900368948921
2010,8,14,20,104.04572982326,"NW",1.5616671659147,0.148184226732035,0.224414896745256,-1.82388131918798
2010,8,14,21,104.04572982326,"cv",1.77723915559343,0.158792233506703,-0.272185677102869,-0.0752518237260516
2010,8,14,22,104.04572982326,"NW",1.86575595156055,0.1653053893813,-0.271199827073482,-0.126661334237427
2010,8,14,23,104.04572982326,"NW",1.79483974853343,0.163642640917209,-0.246941459867453,-0.184719369030832
2010,8,15,0,104.04572982326,"NW",1.73560359480193,0.159051248600851,-0.227456533303835,-0.225344307796994
2010,8,15,1,104.04572982326,"NW",1.71878499756541,0.157552378823248,-0.20502330331925,-0.299826254715384
2010,8,15,2,104.04572982326,"NW",1.6558253235502,0.152629147178017,-0.180571815888398,-0.356940977749547
2010,8,15,3,104.04572982326,"NW",1.64273024659738,0.151462116729286,-0.163105146771047,-0.414933140399935
2010,8,15,4,104.04572982326,"NW",1.62263602579055,0.14235309756838,-0.146141972921467,-0.456645923087783
2010,8,15,5,104.04572982326,"NW",1.50557874598475,0.137265987236663,-0.119865348269171,-0.497336733996961
2010,8,15,6,104.04572982326,"NW",1.43795050362405,0.117290240755156,-0.108865155569289,-0.480575597198577
2010,8,15,7,104.04572982326,"NW",1.55859775156572,0.137266928473748,-0.0921763228805603,-0.624381907491429
2010,8,15,8,104.04572982326,"NW",1.67692676109498,0.138430994915723,-0.0812679213697831,-0.718196361831955
2010,8,15,9,104.04572982326,"NW",1.67034109397623,0.152480534701812,-0.052805335927735,-0.84191213141835
2010,8,15,10,104.04572982326,"NW",1.60642403480313,0.158759774949897,-0.0280434734539356,-0.916249546174296
2010,8,15,11,104.04572982326,"NW",1.6837481870371,0.167624103989851,0.008516526248059,-1.09879417171483
2010,8,15,12,104.04572982326,"NW",1.74844724191369,0.164696401374668,0.0314321109942596,-1.20840624918205
2010,8,15,13,104.04572982326,"cv",2.07121855806767,0.18811670249364,-0.269233050559039,-0.256701177084508
2010,8,15,14,104.04572982326,"SE",2.01807833743496,0.176750351913839,-0.267718288380542,-0.22305457323774
2010,8,15,15,104.04572982326,"cv",2.07031534731245,0.173399755518022,-0.287706710211931,-0.166150254509038
2010,8,15,16,104.04572982326,"SE",2.10569192264686,0.168546560812816,-0.285206098004047,-0.183913161173646
2010,8,15,17,104.04572982326,"SE",2.04273224863164,0.163623329167585,-0.260754610573195,-0.241027884207809
2010,8,15,18,104.04572982326,"SE",2.02263802782481,0.154514310006679,-0.243791436723615,-0.282740666895657
2010,8,15,19,104.04572982326,"SE",1.96900807317215,0.150422540949523,-0.231784253488192,-0.298538290022355
2010,8,15,20,104.04572982326,"SE",1.85567431365005,0.145667269946678,-0.210474189703129,-0.322739316663532
2010,8,15,21,104.04572982326,"SE",1.82718800421402,0.121173896620623,-0.201995749717286,-0.307066023786834
2010,8,15,22,104.04572982326,"cv",1.74955925320041,0.12760659582584,-0.277997387055056,0.00128398512800196
2010,8,15,23,104.04572982326,"cv",1.73183744520867,0.111390779072618,-0.274037816723363,0.0173529607850823
2010,8,16,0,104.04572982326,"NE",1.73556096549238,0.11172261840149,-0.279004377590597,0.033842745053084
2010,8,16,1,104.04572982326,"cv",1.73556096549238,0.11172261840149,-0.279004377590597,0.033842745053084
2010,8,16,2,104.04572982326,"NE",1.63532228292309,0.108134377847377,-0.275160982922886,0.0676338810622952
2010,8,16,3,104.04572982326,"NW",1.58541584855413,0.104374448119092,-0.268120360554696,0.0683260422035986
2010,8,16,4,104.04572982326,"NE",1.58541584855413,0.104374448119092,-0.268120360554696,0.0683260422035986
2010,8,16,5,104.04572982326,"NW",1.53927477177544,0.100950086251466,-0.266102103108429,0.085693266087825
2010,8,16,6,104.04572982326,"NW",1.47768828811087,0.100118800375449,-0.254288040097829,0.0689523312018851
2010,8,16,7,104.04572982326,"NW",1.65476371735168,0.113148840656426,-0.252372144093743,-0.0336814113459454
2010,8,16,8,104.04572982326,"NE",1.67813356172882,0.129868009200635,-0.263865261808319,-0.0247377928886409
2010,8,16,9,104.04572982326,"NE",1.80206877033691,0.131531698901811,-0.260434603625737,-0.093724931589704
2010,8,16,10,104.04572982326,"cv",1.91821050229139,0.147825009658628,-0.286456657289774,-0.0700715339273868
2010,8,16,11,104.04572982326,"cv",1.95362891493236,0.142975543485207,-0.284011849136578,-0.0876491621170739
2010,8,16,12,104.04572982326,"cv",2.09251979640637,0.149320738717418,-0.279884575461401,-0.171972369021436
2010,8,16,13,104.04572982326,"cv",2.12556579623225,0.151578070136314,-0.264436163790318,-0.247331755556051
2010,8,16,14,104.04572982326,"SE",2.15873301110986,0.165200810897926,-0.278191539686343,-0.229292572442965
2010,8,16,15,104.04572982326,"SE",2.19601201966393,0.163865819806809,-0.257583446923202,-0.32019843148634
2010,8,16,16,112,"SE",2.16842892098313,0.154089393456373,-0.230631347284466,-0.395076061185112
2010,8,16,17,68,"SE",2.10170388937765,0.148830593950485,-0.201157494931692,-0.468865846962198
2010,8,16,18,45,"SE",2.11702808121179,0.134872108616159,-0.181749512928917,-0.528156257839732
2010,8,16,19,69,"SE",1.87554585877794,0.135395890105911,-0.148411125402276,-0.549304157021314
2010,8,16,20,68,"SE",1.80462965575083,0.133733141641821,-0.124152758196247,-0.607362191814718
2010,8,16,21,92,"SE",1.78081191466029,0.124292283152042,-0.102223023479433,-0.665564758770567
2010,8,16,22,79,"SE",1.76071769385346,0.115183263991136,-0.0852598496298534,-0.707277541458414
2010,8,16,23,68,"SE",1.70008859534678,0.103149506221804,-0.0737561616622007,-0.706795784622572
2010,8,17,0,76,"SE",1.63850211168221,0.102318220345787,-0.0619420986516009,-0.723536719508512
2010,8,17,1,81,"SE",1.57787301317553,0.0902844625764557,-0.0504384106839482,-0.723054962672669
2010,8,17,2,97,"SE",1.57834066431346,0.0863565722057857,-0.0402563646699686,-0.755276497924352
2010,8,17,3,114,"SE",1.57085178643948,0.0856891650162558,-0.0302674388808128,-0.788441344935277
2010,8,17,4,140,"SE",1.46312422599622,0.0814335172726122,-0.0164351184239454,-0.787815055936991
2010,8,17,5,158,"cv",1.62036661005718,0.103452872316342,-0.27585759841548,0.0829699492655947
2010,8,17,6,158,"cv",1.60168741690755,0.0984395274564344,-0.271587653040841,0.0818162332008925
2010,8,17,7,182,"cv",1.72938798310591,0.100438785018268,-0.273179359780181,0.0295041572427526
2010,8,17,8,166,"SE",1.85888755348628,0.102598369446859,-0.277170640871105,-0.0148409442937686
2010,8,17,9,188,"SE",1.89893269716618,0.11279768957793,-0.261218733932251,-0.106479710790924
2010,8,17,10,194,"SE",1.97112062991673,0.110537394152278,-0.248292074975207,-0.182926941247224
2010,8,17,11,174,"SE",2.01863256858858,0.124750812624853,-0.221654626754602,-0.323066622958604
2010,8,17,12,173,"SE",2.00832338118612,0.13846851308207,-0.18822548044532,-0.463272176813001
2010,8,17,13,121,"SE",1.98773942635934,0.136634075443809,-0.160769885538814,-0.554429186474313
2010,8,17,14,125,"SE",1.97838762411476,0.13914930400771,-0.127651114272479,-0.677412048606928
2010,8,17,15,122,"SE",1.95408014900427,0.136983027040577,-0.0952289584987381,-0.785058842536242
